PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,class
-260507653172199.62,-755542841950.5593,-75222356.63543789,22819945.663901076,-25823681.789175406,-3706771.123224288,20888.330245607718,-15067.925279649615,5459.807530983828,-18490.797977219954,BENIGN
-235521016347757.3,-726735460171.693,-72025428.90681964,22378722.53731506,-18470718.96166218,-3439753.5155017395,25439.665911327942,-11255.752028365532,1142.3414906988219,15975.703986786611,BENIGN
-216180213461647.12,-389622113576.52344,55482432.68220331,-65559991.62195915,29211792.279299524,-6773874.3268020395,263006.2880551573,-111470.63816946241,14234.861107656423,-263499.71767310065,BENIGN
-254668548906473.56,-732903999542.3768,-71428415.30908465,20416123.974058114,-15476342.963275567,-1488996.970176263,-11364.920790763084,-27581.002982430393,-12.153883963746921,-20529.445606114325,BENIGN
-80250960430569.4,-636832689021.6023,-23340066.314812288,2103538.3202074245,-13255755.87446063,2977714.718089203,-99221.2166286617,-17158.089318878407,6944.025896547741,-41159.7080076935,BENIGN
-138210626547712.06,-607701400345.4404,-6627796.912565917,-14240917.918684956,-2769914.5852331743,3502575.8284425954,-77177.44909990513,-27344.118382884288,9587.74922153636,-86611.76568299194,BENIGN
-185926107340794.28,-700991540796.9073,-41251981.91735153,6017559.202002026,-18779584.25352014,4772800.47066232,-151113.3426777647,-825.1682929431026,7536.676392599988,-54312.57614827385,BENIGN
-110429158354954.0,-642862646562.3333,-28223729.807323873,2873070.47837184,-9700030.179126617,4427720.462553419,-125180.058120045,-11959.78612899953,5169.255698781326,-24307.442075213436,BENIGN
175678014204878.62,-353521755614.4116,-34655254.32220357,26091671.61124826,-839297.4577913545,3429409.8107819105,-110100.1041068332,32653.081284814085,-7382.861127672028,172042.60718350636,BENIGN
-19586102969870.438,9061753641875.088,-376126126.29851776,52387965.393186375,23684452.28600731,-13429236.194076644,471648.40517600166,-116376.18362583913,29036.77881522606,-647505.3554855136,BENIGN
39202468185750.375,-601258429126.1538,3397662.960100889,-5930144.354210574,-26669631.20574095,-142650.18621791666,-59078.4585573652,-36024.916775597805,10997.571767796693,-79498.09865810245,BENIGN
-181803473305288.8,1432902148293.2988,-404440350.3695189,202673249.34886593,16146331.808795054,-5177073.525732112,115669.17950636202,206810.41952402194,-45763.57615299553,414337.1292171551,BENIGN
-183340078180804.62,-668247191719.3737,-52673979.7404095,13224069.76481097,-9168532.616590831,-4062183.0618455443,59115.62271742623,11893.796754438306,-4624.848441831757,57528.80103109663,BENIGN
243862775427410.0,-468518127730.87897,54557413.22446178,-24481888.94292703,-12987792.131313916,620893.5517072706,-28043.658265291677,-36852.874024628276,12032.073546242671,-146714.4670287463,BENIGN
411421982634264.25,-362641631718.50446,94835559.41002248,-38525668.17566401,-7951179.244115923,1173989.9274173244,-23620.901503583165,-40624.43554190742,13329.238632799981,-173582.73528540393,BENIGN
72010673889305.38,-558925584262.2489,30435711.92270933,-21658915.56604166,-20439145.899710543,15113988.564298946,-349616.4043787436,38725.375287784605,22510.713746811165,-205960.59318069887,BENIGN
-85679719901655.03,-328945005234.8885,18732358.600669786,-31100330.993617464,-3435623.412330013,25266590.855448432,-580059.7889027,92996.94604593338,11852.552511740341,80365.93099219567,BENIGN
-58094069719518.56,-648162339740.3945,-17701868.474032745,437792.51389683783,-24598057.70569802,5586894.711152073,-175721.09195059948,-1763.5495855962363,11971.1321606589,-97567.63699445063,BENIGN
-151601099171824.53,4303164861952.7334,183251458.24296016,-231669234.7858489,60497440.57575585,572371.4275650787,205633.25124011663,-259476.3714305465,47014.57185295131,-549255.0634965008,BENIGN
-274461936513627.2,-760305215022.9246,-72666235.90473285,20017594.66462697,-24900689.93034876,-1174114.1176457338,-34450.03258144604,-28625.341529629055,6899.6404436755765,-48774.745650356315,BENIGN
-209621975778746.0,-705439610526.3772,-41138508.785382606,4015620.1957982033,-17413792.2313034,705629.1062568575,-58105.39602298831,-25446.315131789546,7308.954097140493,-50176.314991175066,BENIGN
-48821384347168.25,-2533891857.546753,310560995.7659249,-223744238.27154496,-1097637.7183459513,14038643.049546126,-310010.9831394077,-29881.570970459652,27037.65061791564,-120697.2046570573,BENIGN
-101040381151571.28,226535783503.95557,402706718.3525239,-292109420.92121184,-6251996.571400374,28998941.950894326,-655215.3090803986,28434.31070668641,39099.797455408,-126016.75289805105,BENIGN
528033062916484.75,-292004300751.2004,117724916.61257334,-44832277.149700806,-5762437.727800854,-2651312.107165265,70148.64987941991,-19059.158478899568,7198.205695555913,-160550.3380038354,BENIGN
299929546521421.75,-426607961254.2767,82063635.75058545,-38439928.29701787,-6474627.98184514,-3943424.0522970418,100272.04946571671,-38195.316441799354,9090.365511493499,-178141.93234816936,BENIGN
134141131443580.12,-513194318402.08356,22063086.47299327,-11661269.108284604,-12163222.630452648,-518661.05225150706,-8277.70748745518,-8113.370227220561,4651.378787548158,-69133.54906127354,BENIGN
205713501316771.12,-438756127718.0756,74872843.48012082,-41419630.24371481,-3573285.1540351845,77741.2410582616,13587.449855888222,-30535.583762470786,9420.847616691,-137675.80288128564,BENIGN
-167475915136001.1,-702942321692.1102,-44076144.022999756,9347960.094480287,-23937173.168577738,-1590360.5740614075,-15221.100616630732,-28946.58674619929,8154.473387760201,-83445.29644738525,BENIGN
-191198143120042.56,-711546132906.8575,-55797722.834023,15224242.52657896,-21660551.79961509,-2950724.262725423,11749.862634074478,-22464.524373174707,4628.802403103444,-23250.29200270014,BENIGN
-196904215593176.8,-702238108471.7988,-48759568.20399734,10195067.90036548,-18728384.078941144,-1747481.978727028,-22490.117940375014,2616.3733081055034,-1202.052226777243,66264.37201149293,BENIGN
133350750131867.31,-517622373227.8304,43690051.32295586,-25733962.342833277,-12719393.055477403,-3057006.0592698315,49957.04537055212,-29985.51912062369,6779.060103189531,-100736.85990330082,BENIGN
61240443707890.75,-584362169040.4741,6170187.328546196,-6155810.837862615,-22672688.423423808,-451194.19995508343,-43753.54704654415,-32304.618894932464,9857.779878347523,-64494.742934312744,BENIGN
31738787142903.438,-604058237059.3286,2536695.220429927,-6003398.634539288,-25242798.1473578,-1810454.0576346868,-11587.176337524419,-42484.89638025455,11830.394503034568,-106741.56158959417,BENIGN
-70019178605340.53,-525878133935.424,-83897106.60575743,40126883.389534764,457216.5074386932,-1627914.171287758,40470.88914743785,-24747.735944481014,1087.6783979449137,-35378.544832479834,BENIGN
-164211445396857.38,-699305639633.8672,-50332377.076487996,13708016.072954338,-20965504.217645682,-893396.5344873038,-34703.852667192645,-36279.744329231726,7758.131468032476,-28872.82437273061,BENIGN
111115571515359.62,1475749850110.4268,-120050838.47386117,42050010.30727327,42530103.84640601,17666551.869669143,-349908.12395993626,53534.41007795257,-13665.277963512897,394921.7573310409,BENIGN
228285666058788.62,-235567596335.1432,174937959.02709818,-108366845.34229766,15686540.186219934,1974665.5526667344,27388.163864820028,-71915.55853813427,18749.008255632947,-218716.42372775354,BENIGN
-251912553774659.5,-739924097904.7874,-63072569.4083107,15396230.27813669,-19963931.79660674,-3289919.587387883,21043.78759346232,-18595.849097297094,2511.8637567336264,-6897.497458446986,BENIGN
-248456114394565.16,-735312849802.8516,-60431385.73320445,13873847.871164694,-20052071.594293192,-1801884.420868338,-11231.196679345177,-11104.925492137176,2493.524911512104,-19613.47176043564,BENIGN
162721672180156.88,9027119781879.328,-1033178052.4716498,494165870.3344011,-15768453.023223307,-6568993.389327336,287597.94832738664,92075.80137807294,17227.07894654833,-807186.0068661824,BENIGN
189436690997514.88,-516476488078.74713,43433617.919416174,-20879232.33414911,-21617449.944078814,1330107.364416257,-70781.08323284432,-21981.040747952433,11281.807996794512,-114702.97254612623,BENIGN
-218545129728364.84,-515400575452.07904,55647910.13554229,-62995868.219760224,-11855204.895194966,2187993.998678629,-80228.60932882577,-199.7544439218982,6753.756858040746,-34126.51833029169,BENIGN
101092969170044.62,10079563450456.895,-782056996.6620622,305926709.70960885,1328693.7810952514,-7309879.89817229,352942.90140765905,-88042.09945630719,44051.36609814991,-1002673.7719686587,BENIGN
29907517484374.5,-596890053190.978,7414731.847792953,-9471852.270334926,-22353622.189795345,2280633.5493599935,-91054.65009759196,-20868.234632728898,12622.981945796495,-127401.07094958719,BENIGN
-4397745062900.4375,-615046570044.7515,-7091008.991311729,-2511741.241429426,-20314111.553789146,-423764.7948372206,-38893.5063437786,-35656.98891132121,8757.62663165871,-62290.3668641641,BENIGN
181969802710020.0,-491831743236.09094,21570688.797575146,-6763863.650681343,-18824912.863531962,3927537.839381374,-197325.15487156232,116111.0923645763,-21672.245959652304,391208.2037062248,BENIGN
127825932179714.31,-555126599469.1428,25835004.510416687,-13955045.01611473,-26791278.917081602,-1052985.6073169028,-30469.331704951954,-36466.671775316674,12095.053996781087,-119842.67409190687,BENIGN
-210660938681049.88,-717292552825.8726,-53889081.456388906,12548183.348683488,-20762496.64832506,3415999.6553343716,-138324.69397503513,-7062.6178695894905,5205.2216427913445,12189.643044462275,BENIGN
-222169820210739.56,-725403556113.2504,-52393030.63706255,10566574.222651746,-23212860.790174715,2353798.407393022,-102725.52971466898,-13244.364582025635,8408.74494986648,-89958.59013750334,BENIGN
197379658691083.12,-410453096674.1118,34085046.757863104,-15998091.817270044,4025012.724891927,3015704.855870836,-59754.44194744826,-39523.04668291947,6115.186838919584,-26348.396769530358,BENIGN
485310921644116.25,-256967235250.01276,132081326.96895717,-58054109.789076254,1003181.8092329912,8722861.432116117,-201163.1876961137,-2310.8560577628596,7435.5237279059,16282.343683185536,BENIGN
-203280003517974.4,-100137578025.71875,273332046.31525713,-160999103.39486742,-17300686.095042124,14186538.56002666,-301813.6022946562,1000764.41535129,-127256.61214857915,624241.9423115734,BENIGN
456847707364182.5,-354389123442.511,112835450.36537336,-46542981.193041265,-9908479.65994088,502102.43611139245,-14139.696557779593,-48062.84225243094,13977.153468827728,-182801.0502669237,BENIGN
183258623332491.75,-514420891488.4812,42939808.014856294,-21081508.97243878,-18309662.866070807,3082757.963892831,-106097.02812843108,-25769.217409507866,10329.840435698545,-84839.84934412822,BENIGN
-215896797944565.06,-728123568740.2262,-60325469.098863766,16390930.768840142,-23204709.880210146,-2933471.734720049,7122.827402409319,-24121.342270246703,4926.585906709282,-22558.91888200454,BENIGN
-217971810547901.8,-735151684606.0471,-64349622.93901797,18942828.8320435,-28232604.975024965,-2698655.1616978175,-7979.369161038839,-23299.954926106406,7815.204086396421,-29921.165626609945,BENIGN
442019619702315.0,-307941215919.6189,99918756.41640396,-40006316.10120143,-3085051.73219914,-1113517.8007233583,24171.385386061902,1265.1852794768965,1420.7226499509416,-43797.33038608211,BENIGN
176205152939297.56,-398060073260.5881,8704247.964190364,-1580119.9061317742,1924380.2559151389,-2985384.6558989277,80987.70156098367,-5038.614215076788,11.494326405005268,-49038.91140125997,BENIGN
-217029803445033.1,-728507360505.0533,-55457599.739831395,13084971.561643261,-24570306.36836677,951638.3943533767,-78716.70313134482,-22078.83575996912,9118.031546924016,-62945.03932296252,BENIGN
20039264979132.5,-609191832960.8176,780430.17375727,-5698419.257151764,-24328543.04939971,76661.529750444,-56677.89051590304,-33757.89706140965,10850.232798540459,-81832.74675017115,BENIGN
-185847902268390.8,-695361010594.4016,-68716500.3167823,23985509.308169585,-19738232.91885243,162014.97065312928,-76237.68380718645,-11650.022455109909,863.4792258828238,101059.2423135275,BENIGN
-103817698248781.66,-645263175051.7815,-44925984.400299676,14380394.013069773,-15833260.350102985,-587643.7380268695,-37799.09591248278,-23111.38212725573,2414.9358110788016,25785.528126767313,BENIGN
-108798744280898.94,-615032388195.8613,-62590329.81617166,25036312.87783195,-9279626.21850802,2260825.2064232496,-99622.92260579515,-3152.6215348872847,-1284.1105393825674,118694.26820624393,BENIGN
-160223431016684.88,-674681406270.1056,-57126868.770295195,18029862.91342032,-13355020.587732237,2164385.590403262,-85585.00170690255,-16327.748403399411,5201.909877784492,-16701.14242843617,BENIGN
527678985755732.75,-80441172357.74011,38143317.09964226,3305414.5447947457,10560541.295378428,8248554.367703624,-181307.764158131,26088.15693111554,-3164.667705718526,121025.75212606831,BENIGN
121539582814209.81,167647080346.82446,95146570.34310801,-72647552.49301548,34471067.820782036,13353759.311441517,-224175.11716138996,-14450.358800375005,8470.074193697052,53430.51854055827,BENIGN
-39221032254880.0,-592577283250.109,-16131857.98242502,429004.479771059,-5142184.583000135,150099.17231930792,-56445.00281927439,-30247.965732413373,-7422.131461410141,181578.94840051018,BENIGN
-127908444622010.84,-667440342478.0916,-25996816.1074581,317727.67157015577,-17223042.54117795,381449.0653988663,-47474.05387237712,-29164.97927227326,6194.899833627904,-67966.84966705996,BENIGN
54564717508594.44,-532777766081.7057,-12860263.376951799,4792073.222272523,-8157274.042436648,-2200888.7119085826,30917.857380438512,16563.975137054505,-1631.4941780516128,-2822.323428861022,BENIGN
160548055004283.0,-520040053176.07764,35628527.43330711,-18186263.67413153,-16223878.55123185,-2004384.4486140483,19112.862283051454,-25883.38624690314,8063.888635804222,-111215.60505488029,BENIGN
298879549112070.75,-458630607634.25275,64585552.88282247,-26334549.77924868,-22192228.11128761,2093870.8667801511,-104667.00922868273,-22036.07959830079,8177.172921253867,-42337.88429927557,BENIGN
-262950315427369.5,3643253010440.491,1726422505.2397056,-808815765.8294865,-119997169.21607427,46362736.473531775,-1179871.26821413,2227169.0723948963,-314006.120070561,1455009.8386867312,BENIGN
-135433900216343.0,19012313734.24951,292447938.4638672,-219615105.09399942,-20763482.106797263,31408683.655201536,-736983.6462471985,80616.68760931195,36500.39484884872,-140698.7484156344,BENIGN
-254540197224321.88,-733588091010.3933,-63201744.57240806,15085646.084172942,-17653107.956057783,1310376.580391049,-71669.98582097272,-16680.924958986834,-1134.779594900312,-3025.4380360690666,BENIGN
21020490743840.375,-578081130055.9956,3344958.7152424604,-7813381.87124363,-12539505.53995654,7587191.919976084,-190957.83717809778,3970.5146995784344,9693.784349847949,-64070.951557977016,BENIGN
200279624086060.7,-450232699406.0807,38649762.62064414,-17946891.03077003,-2380686.056994602,-5080174.893037615,122367.34598138629,31509.01582910247,-2851.8148614791025,-47653.3483552761,BENIGN
18207249363172.188,-609646478846.9626,1578455.817030862,-6272527.530255552,-24384982.21213194,1095313.429069783,-88940.4364588186,-28615.976095017097,5108.879787149737,-17438.383716852557,BENIGN
-91474330051390.97,-337084956411.5413,152396060.30600238,-118660704.2709863,13629271.988633987,15243104.17961463,-277901.15598334785,-18671.929747618848,25724.300989463427,-205240.60692472765,BENIGN
-32263488205101.875,-604943069376.733,264404.2595037967,-9856381.374565762,-11364772.424304932,11911255.40232605,-276939.06718977884,16164.888601938103,14646.831633681057,-110529.92450118726,BENIGN
-156759920669078.7,-569281259820.2239,-22630932.23911953,-6190139.100015711,10884044.421271037,8073131.653151505,-137959.91167924754,-20603.725296361634,11262.471670228628,-117094.36750111516,BENIGN
